language,country,source,collection_method,article_id,url,title,content,climate_max_sim,health_max_sim,climate_best_keyword,health_best_keyword,sample_bucket,climate,health,health_climate_impact,climate_justification,health_justification,impact_justification
Polish,Poland,se.pl,scrapai,34638,https://superbiz.se.pl/technologie/oneplus-nord-4-i-reszta-metalowego-zespolu-na-wyciagniecie-reki-aa-2MzB-tg3F-quoe.html,OnePlus Nord 4 i reszta metalowego zespołu na wyciągnięcie ręki,"Każda osoba, która odwiedzi OnePlus Pop-up Store 27 lipca na terenie Elektrowni Powiśle przy ul. Dobrej w Warszawie w godzinach 11:00–20:00, będzie miała możliwość po raz pierwszy przetestowania sprzętu na żywo, skorzystania ze specjalnie przygotowanych na tę okazję promocji oraz spotkania się z twórcami internetowymi.Pierwsze 20 osób, które zdecydują się tego dnia na zakup smartfona OnePlus Nord 4, otrzyma dodatkowo:

torbę TUMI Crossbag (o wartości 900 zł)

słuchawki OnePlus Nord Buds 3 Pro (399 zł)

plecak OnePlus (250 zł)

ładowarkę OnePlus SUPERVOOC 100W (250 zł)

Kolejne 30 osób wraz z telefonem OnePlus Nord 4 otrzyma:

słuchawki OnePlus Nord Buds 3 Pro (399 zł)

plecak OnePlus (250 zł)

ładowarkę OnePlus SUPERVOOC 100W (250 zł)

- Nasze pop-upy są integralną częścią DNA OnePlus – stanowią świetną okazję do zaoferowania wcześniejszego dostępu do najnowszych produktów, a także do spotkania z naszą społecznością. Zaprezentowany niedawno OnePlus Nord 4, spotkał się z bardzo pozytywnym przyjęciem z jej strony. Wiele osób czekało, aby wypróbować nasze nowe urządzenie i móc dotknąć jego wyjątkowej metalowej konstrukcji. Nasza trasa po Europie pozwoli społeczności OnePlus zapoznać się z nowym smartfonem oraz umożliwi zostanie jednym z jego pierwszych posiadaczy - podkreśla Celina Shi, Chief Marketing Officer OnePlus Europe. Warszawski Pop-up Store to jeden z przystanków na trasie OnePlus Pop-up Tour, która obejmie 11 europejskich krajów. Wśród miast, w których pojawią się specjalne sklepy znalazły się również: Mediolan (Włochy), Oberhausen (Niemcy), Helsinki (Finlandia), Lizbona (Portugalia), Bukareszt (Rumunia), Lyon (Francja), Odense (Dania), Madryt (Hiszpania), Ostenda (Belgia) oraz Londyn (Wielka Brytania).Użytkownicy będą mieli okazję odwiedzić Pop-up Store OnePlus już drugi raz w historii obecności marki na polskim rynku. Pierwsze takie wydarzenie odbyło się przy okazji premiery smartfonów OnePlus 12 i OnePlus 12R.

O OnePlus Nord 4

OnePlus Nord 4 to najnowszy smartfon z linii OnePlus Nord, który swoją premierę miał 16 lipca i jest pierwszym smartfonem w erze 5G z metalową obudową. Oprócz nowatorskiego wzornictwa, OnePlus Nord 4 wyposażony jest w układ Snapdragon 7+ Gen 3 oraz do 16 GB pamięci RAM i 512 GB pamięci masowej. Premierowy smartfon otrzymał także 50 MP główny obiektyw oraz największą baterię, jaką kiedykolwiek zastosowano w serii OnePlus Nord - jej pojemność to 5500 mAh. OnePlus Nord 4 jest dostępny w trzech wersjach kolorystycznych: srebrnej (Mercurial Silver), czarnej (Obsidian Midnight) oraz zielonej (Oasis Green).",0.4978,0.5365,heatwave,west nile virus,high_both,no,no,no,OnePlus Nord 4 phone review - tech,,
Polish,Poland,gazeta.pl,scrapai,111202,"https://wiadomosci.gazeta.pl/polityka/7,198012,31746578,donald-tusk-przed-szczytem-ws-ukrainy-moment-zwrotny-europa.html","Donald Tusk przed szczytem ws. Ukrainy. ""Moment zwrotny. Europa zrozumiała""","""Wszystko może się zmienić"": Donald Tusk bierze udział w szczycie ws. Ukrainy w Brukseli. - Jesteśmy w dniu, w którym wszystko może się zmienić i chyba wszystko się zmieni, jeśli chodzi o determinację Europy w kwestii zbrojeń, przemysłu obronnego i gotowości do podjęcia tego wyzwania, jakie rzuciła Rosja całemu światu - powiedział.

Tusk w Brukseli: - Wojna w Ukrainie, nowe podejście administracji amerykańskiej do Europy i rozpoczęty przez Rosję wyścig zbrojeń stawiają przed nami zupełnie nowe wyzwania. Europa musi podjąć to wyzwanie, ten wyścig zbrojeń, i musi go wygrać. Jestem przekonany, że Rosja go przegra - podkreślił premier. - Nie ma powodów do optymizmu. Sytuacja jest skomplikowana i trudna, ale jestem przekonany, że to jest ten moment, w którym Europa zrozumiała, jaka odpowiedzialność na niej spoczywa - dodał.

""Rosja przegra"": Niedługo później Donald Tusk zamieścił wpis w mediach społecznościowych. ""Wojna, geopolityczna niepewność i nowy wyścig zbrojeń rozpoczęty przez Putina nie pozostawiły Europie wyboru. Europa musi być gotowa na ten wyścig, a Rosja przegra go jak Związek Radziecki 40 lat temu"" - napisał premier. ""Od dziś Europa będzie się uzbrajać mądrzej i szybciej niż Rosja"" - dodał.

Czytaj także: ""120 myśliwców, 3 elektrownie jądrowe, 2 miasta. Jest plan ochrony Ukrainy bez NATO"".",0.4778,0.5291,heatwave,west nile virus,high_both,no,no,no,Donald Tusk before Ukraine summit - politics,,
Polish,Poland,gazeta.pl,scrapai,98361,"https://next.gazeta.pl/next/7,151003,30831197,cena-kakao-wystrzelila-w-kosmos-prezes-polskiego-giganta-stawia.html",Ceny kakao wystrzeliły w kosmos. Prezes polskiego giganta stawia sprawę jasno,"Cena kakao na giełdzie towarowej w Nowym Jorku poszła w marcu w górę już o ponad 50 proc. Cena za tonę tego surowca oscyluje w okolicy 10 tys. dolarów za tonę po raz pierwszy w historii, co oznacza, że jest ono droższe niż miedź (ok. 8,7 tys. dolarów za tonę).

Cena kakao bije rekordy. Ceny czekolady pójdą w górę

Bloomberg podkreśla, że rekordowe ceny kakao na rynkach to m.in. efekt suszy w Afryce, w Ghanie i Wybrzeżu Kości Słoniowej - dwóch czołowych wytwórców tego surowca. Producenci z Afryki Zachodniej zmagają się także z chorobą drzew kakaowca, a tym samym mamy do czynienia ze spadkiem podaży.

""Kakao przekracza też cenę miedzi za jedną tonę. Ostatni raz miedź była tańsza od kakao w 2003 roku. Z drugiej strony z czekolady chipów ani infrastruktury nie zbudujemy"" - pisze na platformie X Michał Stajniak, analityk z XTB.

Analitycy podkreślają, że taka sytuacja z pewnością przełoży się na ceny czekolady, które także pójdą w górę. - Czekolada może być jeszcze droższa w Wielkanoc 2025 r., jeśli choroby drzew kakaowca i niesprzyjająca pogoda przedłużą deficyt przy wysokich cenach cukru - oceniła Diana Gomes, analityczka Bloomberga. Do tego dochodzą problemy w Ghanie, gdzie zagraniczne banki nie chcą już kredytować produkcji, a to odbija się na farmerach. Nie ma im z czego wypłacić środków na nawozy i sadzonki. To z kolei może oznaczać kłopoty z podażą także w przyszłym roku.

Szef Maspeksu: Kołysanie łódką

""Cena kakao bije absolutne rekordy. Już blisko 10.000$ za tonę. Zaraz powinno przełożyć się to na wyższe ceny czekolady. Powodem wyższych cen jest nieurodzaj - głównie w Ganie i Wyb. Kości Słoniowej. Produkcja na całym świecie w tym sezonie może spaść o 11 proc. r/r. Jednak cena reaguje bardziej. Powodem może być <> (ludzie nie zrezygnują ze słodyczy jak cena będzie tylko trochę wyższa) oraz spekulacja giełdowa - w tym na kontraktach terminowych"" - napisał w mediach społecznościowych ekonomista Tomasz Wyłuda.",0.4981,0.5425,temperature rise,west nile virus,high_both,no,no,no,"Cocoa prices skyrocket, Polish confectioner CEO speaks",,
Polish,Poland,fakt.pl,scrapai,34432,https://www.fakt.pl/wydarzenia/polska/krakow/polski-miliarder-kupil-wyspe-na-seszelach-inwestycja-tansza-niz-w-warszawie/bfszfxr,Polski miliarder kupił rajską wyspę. Podobno taniej niż w Warszawie,"Polski deweloper Józef Wojciechowski właśnie zrealizował marzenie z folderów biura podróży: kupił wyspę na Seszelach – jednym z najpiękniejszych archipelagów świata. Jak sam przyznaje w rozmowie z ""Forbesem"" (wydawca: RASP – ten sam, co ""Faktu""), to raj w promocji. – Ceny nieruchomości w Warszawie są dwa razy wyższe niż na Seszelach – przyznaje biznesmen w wywiadzie.

Czytaj też: Zmiany uderzają w internetowych sprzedawców. Grzywny rosną nawet do 93 tyś. zł

Wojciechowski planuje postawić na wyspie tysiąc luksusowych apartamentów, butikowy hotel, restauracje, baseny i marinę. Brzmi jak plan godny miliardera i właśnie taki jest. Ale uwaga: według umowy ma na realizację 12 lat, z czego połowa wyspy ma być gotowa do 2033 r. Dzierżawa? Tylko z nazwy. Formalnie to 99-letnie użytkowanie wieczyste, które w lokalnych realiach traktowane jest jak własność.

Seszele? Gdzie to w ogóle jest?

Seszele to państwo wyspiarskie na Oceanie Indyjskim – leży około 6 tys. 700 km od Polski (licząc z Warszawy do stolicy Seszeli, Victorii). To ponad 100 tropikalnych wysp i wysepek, które zachwycają turystów z całego świata. Mamy tam:

bajeczne plaże z pudrowym piaskiem,

turkusowe laguny jak z Instagrama,

gigantyczne żółwie,

rafy koralowe,

egzotyczne palmy i bujną roślinność.

Kiedyś była to kryjówka piratów, potem francuska kolonia z niewolnikami i plantacjami. Dziś? Republika Seszeli to raj dla turystów, celebrytów i – jak widać – polskich miliarderów z fantazją.

Czytaj też: Wiemy, ile kosztowały suknie Świątek z Wimbledonu. Tanio nie jest

Biznesmen z rozmachem (i młodą partnerką)

Józef Wojciechowski to nie tylko jeden z najbogatszych Polaków. To także ekscentryczny były właściciel Polonii Warszawa, który od lat działa w branży deweloperskiej. Jego firma J.W. Construction wybudowała ponad 25 tys. mieszkań i 350 domów jednorodzinnych w największych miastach Polski. Dziś skupia się także na aparthotelach i inwestycjach luksusowych.

Nie jest też tajemnicą, że 77-letni miliarder ma słabość do pięknych kobiet. Od kilku lat jego partnerką jest młodsza o 48 lat Patrycja Tuchlińska, była modelka i finalistka Miss Polski 2016. Poznali się w hotelu w Krynicy-Zdroju (należącym oczywiście do Wojciechowskiego), a potem już było tylko romantycznie.

Polski deweloper z własną wyspą? Takie rzeczy tylko w tropikach

Na pytanie, po co komu wyspa, Wojciechowski odpowiada wprost: to inwestycja, która może się opłacać. Bo choć wszystko wygląda jak z filmu, to ceny, przynajmniej według niego, są bardziej realne niż na rodzimym rynku.",0.4953,0.5332,heatwave,west nile virus,high_both,no,no,no,Polish billionaire bought paradise island,,
Polish,Poland,rp.pl,scrapai,12229,https://www.rp.pl/swiat/art8851931-dyrektor-cdc-to-moze-byc-nagorsza-jesien-w-historii-usa,Dyrektor CDC: To może być nagorsza jesień w historii USA,"W USA zakażenie koronawirusem wykryto u 5197148 osób, na COVID-19 zmarło tam 166027 osób. Stany Zjednoczone są najciężej dotkniętym przez pandemię wirusa SARS-CoV-2 krajem świata.

Reklama

Reklama

- Proszę was o robienie czterech prostych rzeczy: noszenie masek, zachowanie dystansu społecznego, mycie rąk i zachowywanie się mądrze w tłumie - powiedział Redfield w rozmowie z WebMD.

- Nie proszę części Ameryki, by to zrobiła... Wszyscy musimy to zrobić - podkreślił.

Dyrektor CDC ostrzegł, że jeśli Amerykanie nie zastosują się do jego próśb wówczas USA czeka ""najgorsza jesień pod względem perspektyw dla zdrowia publicznego"" w historii.

Redfield zaapelował też przed sezonem jesiennym o szczepienie się na grypę.

- Szczepiąc się chronicie swoje dzieci... Biorąc pod uwagę śmiertelność grypy widzimy na pewno, że szczepione na grypę dzieci są chronione przed śmiercią - podkreślił.

Redfield dodał, że CDC zakupiło 10 mln szczepionek na grypę dla nieubezpieczonych dorosłych obywateli USA (zazwyczaj CDC zakupuje 500 tysięcy szczepionek na grypę dla tej grupy).

Dyrektor CDC wyraził jednocześnie nadzieję, że USA będa miały jedną lub więcej szczepionek przeciw COVID-19 na początku 2021 roku.",0.4874,0.5900,heatwave,west nile virus,high_both,no,yes,no,,CDC director: could be worst autumn in US history - COVID warning,
Polish,Poland,se.pl,scrapai,41112,https://beszamel.se.pl/porady/jak-zrobic/oryginalne-owocowe-desery-wg-darka-kuzniaka-wolnowar-aa-zpuh-8Gp5-eUwx.html,Oryginalne owocowe desery z wolnowara,"Darek Kuźniak, znany „Szalony Artysta Kulinarny”, łamie wszelkie stereotypy w kuchni i modyfikuje w niepowtarzalny sposób tradycyjne przepisy. Był finalistą pierwszej edycji programu Top Chef, występował też w dwóch edycjach programu Hell’s Kitchen jako współprowadzący. Doświadczenie zawodowe zdobywał we Francji, Wielkiej Brytanii oraz Polsce.

Od marca 2018 jest współprowadzącym program „Zakupy pod kontrolą”, który jest emitowany w niedzielę na antenie TVP2.

Najnowsza odsłona przepisów Darka dla Crock-Pot to kuchnie świata w nietypowym połączeniu. Znajdziemy tutaj takie dania jak francuskie pieczone ziemniaki z sosem bleu czy typową dla kuchni kajuńskiej jambalayę z kurczakiem i krewetkami.

Nie możemy też zapominać o takich daniach jak amerykański klasyk - pulled beef z domowym sosem barbeque, a zataczając koło i wracając do Europy zahaczamy jeszcze o włoskie klimaty gdzie pizza z serem haloumi, szparagami i rukolą wyląduje na stole. Najlepsze jest to, że wszystkie te wspaniałe dania przygotujemy za pomocą wolnowarów Crock-Pot.

Gotowanie w wolnowarze to nie tylko zupy, sosy i dania jednogarnkowe. Bez trudu można w nim też przygotować desery. Szczególnie teraz, gdy mamy bogactwo sezonowych owoców.

Poniżej podajemy dwa przepisy na oryginalne owocowe połączenia.

Konfitura z truskawek i bazylii wg Darka Kuźniaka

Do przygotowania konfitury będziemy potrzebować:

świeże truskawki, 1kg

cukier żelujący, 1 kg,

świeża bazylia, 20 listków.

Truskawki wypłucz na sicie pod bieżącą wodą, usuń szypułki i przekrój je na połówki.

Pokrojone truskawki umieść w naczyniu wolnowaru Crock-Pot, zasyp je cukrem żelującym

oraz dodaj listki bazylii. Przemieszaj truskawki łyżką.

Gotuj konfiturę na funkcji high przez 2 godziny.

Gotową konfiturę lekko przestudź i przelej do wyparzonych słoików o pojemności 300 ml.

Kisiel na francuskim czerwonym winie z malinami wg Darka Kuźniaka

Aby przygotować ten deser będziesz potrzebować:

czerwone wino (najlepiej półwytrawne), 200 ml,

cukier trzcinowy, 1/3 szklanki

świeże maliny, 500 g,

mąka ziemniaczana, 1 łyżka.

Świeże maliny przepłucz na sitku i przełóż do naczynia wolnowaru Crock-Pot.

Do malin wlej wino oraz wsyp cukier trzcinowy.

Gotuj owoce z winem przez 2 godziny na programie high.

Na 20 minut przed końcem cyklu dokładnie wymieszaj owoce i dodaj do nich mąkę ziemniaczaną. Kontroluj gęstnienie kisielu, w razie potrzeby zamieszaj.

Gotowy kisiel nałóż do pucharków. Podawaj na ciepło lub na zimno.",0.4959,0.5434,heatwave,malnourishment,high_both,no,no,no,Original fruit desserts from slow cooker - recipes,,
Polish,Poland,gazeta.pl,scrapai,44919,"https://kultura.gazeta.pl/kultura/7,114438,31523018,stallone-chcial-rozstac-sie-z-zona-o-decyzji-poinformowal-ja.html",Są małżeństwem ponad ćwierć wieku. Wcześniej Stallone zerwał z ukochaną listem. 'Tak robi tchórz',"""Rocky"", ""Ucieczka do zwycięstwa"", ""Rambo"" czy ""Niezniszczalni"" to zaledwie kilka tytułów z bogatego dorobku Sylvestra Stallone, które uczyniły go legendą hollywoodzkiego kina akcji. Mimo wielu sukcesów na ekranie, życie prywatne aktora nie było wcale sielanką. Za sobą ma trwające 11 lat małżeństwo z fotografką Sashą Czack, z którą doczekał się dwóch synów, oraz 2-letnie z duńską modelką Brigitte Nielsen. Szczęście odnalazł dopiero u boku Jennifer Flavin, z którą w maju 1997 roku stanął na ślubnym kobiercu. Początki ich relacji nie były jednak udane i niewiele brakowało, by dziś nie byli razem.

Mogła nie zostać trzecią żoną Sylvestra Stallone. Po kłótni wysłał jej list, w którym zakończył ich związek

Pierwsza córka pary Sophie przyszła na świat niespełna rok przed ich ślubem, natomiast Sistine Rose i Scarlet Rose urodziły się kolejno w 1998 i 2002 roku. Pomimo tego aktor nigdy nie ukrywał, że jego małżeństwo z Flavin kilkukrotnie zawisło na włosku. W programie prowadzonym przez Seana Hannity'ego przyznał, że mają za sobą kilka poważnych kryzysów. Wyjawił nawet, że w 1994 roku po jednej z kłótni prawie zakończył ich relację. Zrobił to jednak w nietypowy sposób, bo wysłał ukochanej list kurierem. – Tak robi tchórz – przyznał otwarcie Stallone i dodał, że w tym czasie nie potrafił szczerze rozmawiać o uczuciach i emocjach, dlatego łatwiej było mu przelać frustracje na papier. – To najbardziej nieuczciwy sposób na zerwanie, jak można sobie wyobrazić – powiedział. Winą za to obarczał swoje doświadczenia z dzieciństwa, bo, jak twierdził, pochodził z dysfunkcyjnej rodziny. – Żadnej miłości, żadnego wsparcia. Tylko byłem tłuczony na kwaśne jabłko – tłumaczył z goryczą.

Żona Sylvestra Stallone wniosła pozew o rozwód. Po kilku miesiącach separacji wrócili do siebie",0.4106,0.4546,heatwave,casualties,low_both,no,no,no,Stallone married for over 25 years - celebrity,,
Polish,Poland,fakt.pl,scrapai,12170,https://ludzie.fakt.pl/syn-krawczyka-blokuje-plany-macochy-nie-da-wykopac-dziadkow-z-grobu/el8m56d,Syn Krawczyka blokuje plany macochy. Bez jego podpisu Ewa nic nie zrobi!,"Rodzice Krzysztofa Krawczyka są pochowani w Łodzi, gdzie przez lata mieszkali. Obok nich jest też mogiła brata artysty Andrzeja, który zmarł miesiąc po piosenkarzu. Ewa Krawczyk po śmierci męża dba o groby teściów i szwagra, ale zdaje sobie sprawę, że nie zawsze będzie miała siły, by pojechać do Łodzi, zapalić im świeczkę i włożyć do wazonu świeże kwiaty. Właśnie dlatego pomyślała, że najlepszym rozwiązaniem będzie przeniesienie ich szczątków do Grotnik, gdzie spoczywa Krzysztof. Prace nad budową nowego nagrobka zaczęła już kilka miesięcy temu.

Syn Krzysztofa Krawczyka nie godzi się na ekshumację dziadków

Nagrobek, w którym miały spocząć szczątki Januarego i Lucyny Krawczyków oraz Andrzeja Krawczyka jest już gotowy i mieści się obok grobu ich syna i brata Krzysztofa Krawczyka. Ewa Krawczyk właśnie miała uruchomić wszystkie procedury niezbędne do ekshumacji, której można dokonywać od października do kwietnia. Zgodnie z prawem by do niej doszło, konieczna jest jeszcze zgoda wszystkich uprawnionych osób. I tu pojawia się problem, bo syn artysty i wnuk pochowanych w Łodzi Krawczyków Krzysztof Igor Krawczyk nawet nie chce o tym słyszeć.

— Musi być pisemna zgodna najbliższej rodziny. To Igor jest najbliższą żyjącą osobą w linii, a on niczego takiego nie podpisał i sobie nie życzy ekshumacji. Zrobimy, co trzeba, by mu pomóc i to powstrzymać. Nie będzie ekshumacji, bo tak sobie wymyśliła pani Ewa Krawczyk — mówi nam oburzony Zbigniew Rabiński, który wraz z Krzysztofem Cwynarem od lat wspierają Krzysztofa Igora.

Ewa Krawczyk i Krzysztof Igor Krawczyk będą walczyć w sądzie o groby?

Nagrobek dla teściów Ewy Krawczyk, który już stoi na cmentarzu w Grotnikach, może zostać więc pusty.

— Igor się na to kategorycznie nie zgadza. Liczy się to, co w sercu, a nie na pokaz. On bardzo kochał babcię, to ona jako jedyna się nim opiekowała po wypadku w i chce by była w Łodzi, a nie w Grotnikach, gdzie nie jest mile widziany. Jemu zrobiono tyle krzywdy, że już wystarczy. Nie pozwolono mu pożegnać godnie ojca, a teraz jeszcze dziadków mu chcą zabrać — stwierdza Rabiński i dodaje.

— Jeśli pani Ewa chce, niech sobie przeniesie tam prochy brata Krzysztofa Andrzeja, jeżeli jego żona się na to zgadza, ale nie dziadków Igora.

Zgodnie z prawem, jeżeli w sprawie ekshumacji i przenoszenia szczątków między członkami najbliższej rodziny wyniknie spór, musi go rozstrzygać sąd powszechny, który może zobowiązać strony do złożenia stosownego oświadczenia woli.

Czy Ewa Krawczyk i Igor Krawczyk spotkają się w sądzie, w którym już procesują się w sprawach spadkowych? Czas pokaże.

Biskup odprawił mszę nad grobem Krzysztofa Krawczyka. Mówił o narkotykach. Polały się łzy",0.4111,0.4697,heatwave,casualties,low_both,no,no,no,Krawczyk's son blocks stepmother's plans - celebrity,,
Polish,Poland,fakt.pl,scrapai,58687,https://www.fakt.pl/pieniadze/pensje-w-panstwowych-spolkach-tyle-zarabia-janina-goss/elml40r,"Tyle zarabia znajoma Kaczyńskiego, nazywana ""szarą eminencją"" PiS. Pensja Janiny Goss robi wrażenie","Janina Goss nazywana jest ""szarą eminencją"" PiS. Formalnie w partii nie pełni żadnych ważnych funkcji, ma jednak wpływ na wiele decyzji, jakie tam zapadają. Od lat zna się także z prezesem PiS Jarosławem Kaczyńskim. Wspierała go, kiedy opiekował się ciężko chorą mamą, poratowała go nawet wtedy pożyczką. Kiedy sam prezes PiS trafił do szpitala, odwiedzała go.

Dużo emocji budzi zatrudnienie Janiny Goss w państwowych spółkach. Jest członkiem rady nadzorczej Polskiej Grupy Energetycznej oraz w Banku Ochrony Środowiska, w którym większość udziałów ma należący do państwa Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej.

Janina Goss zarabia więcej niż prezes PiS

Pensja za zasiadanie w spółkach. Tyle zarobiła Janina Goss

Jak wynika z opublikowanego w środę raportu PGE, w zeszłym roku za nadzorowanie kierownictwa energetycznej spółki Janina Goss dostała 84 019,69 zł brutto. Czyli średnio 7 tys. zł miesięcznie. Przypomnijmy, przeciętne wynagrodzenie, jakie obecnie wypłacane jest w polskich firmach, wynosi ok. 5500 zł brutto miesięcznie, z kolei przeciętna emerytura – 2400 zł brutto.

Jakie było wynagrodzenie w BOŚ, dowiemy się za kilka tygodni, kiedy BOŚ opublikuje swój roczny raport. W 2019 r. było to ok. 10 tys. zł miesięcznie.

Co się stało z długami Kaczyńskiego?

Tak płacą spółki. Wynagrodzenia w PGE i BOŚ

Jak wynika z dostępnych danych, w ciągu czterech lat 78-letnia Janina Goss, w spółkach od 2016 r. zarobiła 760 tys. zł brutto. W radzie nadzorczej PGE jej zarobki wyglądały następująco:

• za 2016 r. – 44 tys. zł (10 miesięcy zasiadała w radzie nadzorczej)

• za 2017 r. – 79,3 tys. zł

• za 2018 r. – 79,3 tys. zł

• za 2019 r. – 83,5 tys. zł

• za 2020 r. – 84 tys. zł

Tak wyglądało wynagrodzenie Janiny Goss za zasiadanie w radzie nadzorczej BOŚ. Jak już wspomnieliśmy, dane za 2020 r. poznamy dopiero za kilka tygodni.

• za 2016 r. – 54 tys. zł

• za 2017 r. – 104 tys. zł

• za 2018 r. – 113 tys. zł

• za 2019 r. – 120 tys. zł.

Oprócz tego Janina Goss pełni także funkcję członka zarządu spółki Srebrna. W sprawozdaniach spółki nie są jednak wyszczególnione informacje o wynagrodzeniach poszczególnych członków zarządu.",0.4121,0.4501,heatwave,undernourishment,low_both,no,no,no,How much Kaczyński's acquaintance earns - politics,,
Polish,Poland,gazeta.pl,scrapai,10767,"https://buzz.gazeta.pl/buzz/7,156947,29444562,koniec-taniego-mycia-samochodow-od-1-lutego-myjnie-samoobslugowe.html",Koniec taniego mycia samochodów? Od 1 lutego myjnie samoobsługowe muszą mieć kasę fiskalną,"Nowe przepisy dotyczące kas fiskalnych na myjniach samoobsługowych obowiązują już od 1 lutego. Jednak właściciele tych miejsc ponownie wystąpili do naczelników urzędów skarbowych o odroczenie obowiązku posiadania kasy fiskalnej. Ponownie, ponieważ tę kwestię odraczano już kilkakrotnie. Przepis miał wejść w życie najpierw 1 lipca 2022 roku, przesunięto go na 1 października 2022 roku, a ostatecznie przepisy weszły w życie 1 lutego 2023 r. Wyjaśniamy, dlaczego wprowadzenie kas fiskalnych spotyka się z niezadowoleniem przedsiębiorców.

Więcej podobnych artykułów przeczytasz na stronie głównej Gazeta.pl

Kasy fiskalne na myjniach samoobsługowych. Przedsiębiorcy niezadowoleni

Ministerstwo finansów wprowadziło rozporządzenie w sprawie obowiązku prowadzenia ewidencji sprzedaży przy zastosowaniu kas rejestrujących, które dotyczy ustawy o podatku od towarów i usług. Do tej pory zaledwie 3,5 tys. stanowisk z istniejących 25 tys. na myjniach zainstalowało wymagany sprzęt (jak podaje Stowarzyszenie Myjnie Polskie). Zainstalowanie takiego sprzętu na każdym stanowisku wcale nie jest takie proste, a przede wszystkim tanie. Dlatego wprowadzone rozporządzenie spotkało się z ogromnym niezadowoleniem przedsiębiorców. Pojawiła się prośba o ponowne odroczenie.

Dlaczego myjnie nie zainstalowały kas fiskalnych? Odpowiedzią są koszty

Kasy fiskalne, które należy zainstalować na myjniach samoobsługowych, nie mogą być przypadkowe. Wymogi podane przez nowe przepisy spełnia tylko jeden rodzaj kas fiskalnych, produkowany przez jedną firmę, co dodatkowo wydłuża proces zmian, ponieważ czas oczekiwania na kasy jest długi. Jak podaje portal moto.pl koszt jednej kasy to 1660-2000 zł w zależności od ilości akcesoriów. Te urządzenia powinny być nie tylko przy każdym stanowisku do mycia samochodu, ale również przy odkurzaczu i innych urządzeniach. Przedsiębiorca musi się więc przygotować na wydatek rzędu 20-40 tys. zł.

Jakie zmiany czekają klientów? Przede wszystkim podwyżki",0.3942,0.4639,heatwave,undernourishment,low_both,no,no,no,End of cheap car washing? Self-service regulations,,
